from,to,requires,notes
rm_mount_intro_begin[101519],Smoked Forest MP UP,Grappling_Hook | (Charge_Jump + (Shotgun | Sniper)) | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_mount_3[101216],rm_mount_3[101217],,
rm_mount_3[101216],rm_mount_3[101215],Grenade | Rocket_Launcher,
rm_mount_3[101217],rm_mount_3[101216],,
rm_mount_3[101217],rm_mount_3[101215],Grenade | Rocket_Launcher,
rm_mount_3[101215],rm_mount_3[101216],Grenade | Rocket_Launcher,
rm_mount_3[101215],rm_mount_3[101217],Grenade | Rocket_Launcher,
rm_mount_3[101215],rm_mount_4[105406],,
rm_mount_4[105406],rm_mount_4[105407],Grappling_Hook,
rm_mount_4[105407],rm_mount_4[105406],,
rm_mount_4[105407],rm_mount_4_half_left[105428],,
rm_mount_4_half_left[105428],rm_mount_4_half_left[105427],Grappling_Hook | (Shotgun + (Rocket_Launcher | Sniper | Heavy_Ammo)) | (Rocket_Launcher + Sniper),
rm_mount_4_half_left[105427],rm_mount_4_half_left[105428],,
rm_mount_4_half_left[105427],rm_mount_5[101169],,
rm_mount_5[101169],rm_mount_5[101167],,
rm_mount_5[101169],rm_mount_5[101168],,
rm_mount_5[101167],rm_mount_5[101169],,
rm_mount_5[101167],rm_mount_5[101168],,
rm_mount_5[101168],rm_mount_5[101169],,
rm_mount_5[101168],rm_mount_5[101167],,
rm_mount_5[101167],rm_mount_6[101150],,
rm_mount_5[101168],rm_mount_5_right[105227],,
rm_mount_5_right[105227],rm_mount_5_right[105244],,
rm_mount_5_right[105227],rm_mount_5_right[105228],,
rm_mount_5_right[105227],rm_mount_5_right[105237],e_rm_mount_5_right_target,
rm_mount_5_right[105244],rm_mount_5_right[105227],,
rm_mount_5_right[105244],rm_mount_5_right[105228],,
rm_mount_5_right[105244],rm_mount_5_right[105237],e_rm_mount_5_right_target,
rm_mount_5_right[105228],rm_mount_5_right[105227],,
rm_mount_5_right[105228],rm_mount_5_right[105244],,
rm_mount_5_right[105228],rm_mount_5_right[105237],e_rm_mount_5_right_target,
rm_mount_5_right[105237],e_rm_mount_5_right_target,,
rm_mount_5_right[105237],rm_mount_5_right[105227],e_rm_mount_5_right_target,
rm_mount_5_right[105237],rm_mount_5_right[105244],e_rm_mount_5_right_target,
rm_mount_5_right[105237],rm_mount_5_right[105228],e_rm_mount_5_right_target,
rm_mount_5_right[105244],rm_mount_4_half_right[101438],,
rm_mount_5_right[105228],rm_mount_5_right_2[101460],,
rm_mount_5_right[105237],rm_mount_9[105135],,
rm_mount_alt_begin[101304],e_rm_mount_alt_begin_target,Shotgun | Rocket_Launcher | Sniper | (Charge_Jump + Grappling_Hook),
rm_mount_alt_begin[101304],rm_mount_alt_begin[101303],e_rm_mount_alt_begin_target,
rm_mount_alt_begin[101304],rm_mount_alt_begin[101312],e_rm_mount_alt_begin_target,
rm_mount_alt_begin[101303],e_rm_mount_alt_begin_target,,
rm_mount_alt_begin[101303],rm_mount_alt_begin[101304],,
rm_mount_alt_begin[101303],rm_mount_alt_begin[101312],,
rm_mount_alt_begin[101312],e_rm_mount_alt_begin_target,,
rm_mount_alt_begin[101312],rm_mount_alt_begin[101304],,
rm_mount_alt_begin[101312],rm_mount_alt_begin[101303],,
rm_mount_alt_begin[101303],rm_mount_alt_1[101330],,
rm_mount_alt_begin[101312],rm_mount_5_right_3[105245],,
rm_mount_5_right_3[105245],rm_mount_5_right_3[105260],Charge_Jump | Grappling_Hook | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_mount_5_right_3[105260],rm_mount_5_right_3[105245],,
rm_mount_5_right_3[105260],rm_mount_5_right_2[101461],,
rm_mount_5_right_2[101461],rm_mount_5_right_2[101460],,
rm_mount_5_right_2[101460],rm_mount_5_right_2[101461],,
rm_mount_alt_1[101330],rm_mount_alt_1[101329],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_mount_alt_1[101329],rm_mount_alt_1[101330],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_mount_alt_1[101329],rm_mount_alt_2[101346],,
rm_mount_alt_2[101346],rm_mount_alt_2[101345],Grappling_Hook,
rm_mount_alt_2[101345],rm_mount_alt_2[101346],Grappling_Hook,
rm_mount_alt_2[101345],rm_mount_alt_4[101388],,
rm_mount_alt_4[101388],rm_mount_alt_4[101405],,
rm_mount_alt_4[101405],rm_mount_alt_4[101388],,
rm_mount_alt_4[101405],rm_mount_4_half_right[101437],,
rm_mount_4_half_right[101437],rm_mount_4_half_right[101438],e_rm_mount_4_half_right_target,
rm_mount_4_half_right[101437],Mountainside HP UP,,
rm_mount_4_half_right[101437],Mountainside Flag,,
rm_mount_4_half_right[101437],e_rm_mount_4_half_right_target,,
rm_mount_4_half_right[101438],rm_mount_4_half_right[101437],e_rm_mount_4_half_right_target,
rm_mount_4_half_right[101438],Mountainside HP UP,e_rm_mount_4_half_right_target,
rm_mount_4_half_right[101438],Mountainside Flag,e_rm_mount_4_half_right_target,
rm_mount_6[101150],rm_mount_6[101151],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_mount_6[101151],rm_mount_6[101150],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_mount_6[101151],rm_mount_6_ext[105086],,
rm_mount_6_ext[105086],rm_mount_6_ext[105087],Grappling_Hook,
rm_mount_6_ext[105087],rm_mount_6_ext[105086],Grappling_Hook,
rm_mount_6_ext[105087],rm_mount_7[101143],,
rm_mount_7[101143],rm_mount_7[101145],,
rm_mount_7[101143],rm_mount_7[101141],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_mount_7[101143],rm_mount_7[101147],Grappling_Hook,
rm_mount_7[101145],rm_mount_7[101143],,
rm_mount_7[101145],rm_mount_7[101141],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_mount_7[101145],rm_mount_7[101147],Grappling_Hook,
rm_mount_7[101141],rm_mount_7[101143],,
rm_mount_7[101141],rm_mount_7[101145],,
rm_mount_7[101141],rm_mount_7[101147],Grappling_Hook,
rm_mount_7[101147],rm_mount_7[101143],,
rm_mount_7[101147],rm_mount_7[101145],,
rm_mount_7[101147],rm_mount_7[101141],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_mount_7[101147],rm_mount_ameli_0[109316],,
rm_mount_7[101141],rm_mount_8_alt[105096],,
rm_mount_7[101145],rm_mount_top_left_1[103557],,
rm_mount_ameli_0[109316],rm_mount_ameli_0[109317],e_ameli_climb,
rm_mount_ameli_0[109316],e_ameli_climb,Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_mount_ameli_0[109317],rm_mount_ameli_0[109316],e_ameli_climb,
rm_mount_ameli_0[109317],rm_mount_ameli_1[109208],,
rm_mount_ameli_1[109208],Smoked Forest Sprite's Breath,,
rm_mount_top_left_1[103557],rm_mount_top_left_1[103558],,
rm_mount_top_left_1[103558],rm_mount_top_left_1[103557],,
rm_mount_top_left_1[103558],rm_mount_top_left_2[103562],,
rm_mount_top_left_2[103562],rm_mount_top_left_2[103563],,
rm_mount_top_left_2[103563],rm_mount_top_left_2[103562],,
rm_mount_top_left_2[103563],rm_mount_top_left_3[103585],,
rm_mount_top_left_3[103585],rm_mount_top_left_3[103586],,
rm_mount_top_left_3[103585],rm_mount_top_left_3[103587],Grappling_Hook | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_mount_top_left_3[103587],rm_mount_top_left_3[103585],,
rm_mount_top_left_3[103587],rm_mount_top_left_3[103586],,
rm_mount_top_left_3[103586],rm_mount_top_left_3[103585],,
rm_mount_top_left_3[103586],rm_mount_top_left_3[103587],Grappling_Hook | Rocket_Launcher | (Shotgun + Sniper) | (Heavy_Ammo + (Shotgun | Sniper)),
rm_mount_top_left_3[103586],rm_mount_top_left_5[103643],,
rm_mount_top_left_3[103587],rm_mount_top_left_4[103623],,
rm_mount_top_left_4[103623],rm_mount_top_left_4[103626],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_mount_top_left_4[103626],rm_mount_top_left_4[103623],,
rm_mount_top_left_4[103626],rm_mount_top_left_4_alt[105353],,
rm_mount_top_left_4_alt[105353],Smoked Forest Short Fuse,,
rm_mount_top_left_5[103643],rm_mount_top_left_5[103644],,
rm_mount_top_left_5[103643],rm_mount_top_left_5[103648],Charge_Jump + Shotgun + Rocket_Launcher + Heavy_Ammo,
rm_mount_top_left_5[103644],rm_mount_top_left_5[103643],,
rm_mount_top_left_5[103644],rm_mount_top_left_5[103648],Charge_Jump + Shotgun + Rocket_Launcher + Heavy_Ammo,
rm_mount_top_left_5[103648],rm_mount_top_left_5[103643],,
rm_mount_top_left_5[103648],rm_mount_top_left_5[103644],,
rm_mount_top_left_5[103648],rm_mount_jank_0[111138],,
rm_mount_top_left_5[103644],rm_mount_top_left_6[103655],,
rm_mount_top_left_6[103655],rm_mount_top_left_6[103656],,
rm_mount_top_left_6[103656],rm_mount_top_left_6[103655],,
rm_mount_top_left_6[103656],rm_mount_top_left_7[103661],,
rm_mount_top_left_7[103661],rm_mount_top_left_7[103660],Grappling_Hook | Rocket_Launcher | (Shotgun + Sniper | Heavy_Ammo),
rm_mount_top_left_7[103660],rm_mount_top_left_7[103661],,
rm_mount_top_left_7[103660],rm_mount_top_left_8[103666],,
rm_mount_top_left_8[103666],rm_mount_top_left_8[103669],Grappling_Hook | Rocket_Launcher | Shotgun,
rm_mount_top_left_8[103666],rm_mount_top_left_8[103671],Grappling_Hook | Rocket_Launcher | Shotgun,
rm_mount_top_left_8[103669],rm_mount_top_left_8[103666],,
rm_mount_top_left_8[103669],rm_mount_top_left_8[103671],,
rm_mount_top_left_8[103669],rm_mount_top_left_boss[105359],,
rm_mount_top_left_8[103671],rm_mount_top_left_8[103666],(Shotgun + Rocket_Launcher + Sniper) | (Heavy_Ammo + Shotgun + (Rocket_Launcher | Sniper)) | (Heavy_Ammo + Rocket_Launcher + Sniper),
rm_mount_top_left_8[103671],rm_mount_top_left_8[103669],,
rm_mount_top_left_boss[105359],rm_mount_top_left_boss[105362],,TODO boss logic/event
rm_mount_top_left_boss[105359],Smoked Forest Titania Piece,,TODO boss logic/event
rm_mount_top_left_boss[105362],rm_mount_top_left_boss[105359],,TODO boss logic/event
rm_mount_top_left_boss[105362],Smoked Forest Titania Piece,,TODO boss logic/event
rm_mount_top_left_boss[105362],rm_mount_top_boss[105373],,
rm_mount_top_boss[105373],Smoked Forest Sniper,,
rm_mount_top_left_8[103671],rm_mount_top_left_8_alt[105448],,
rm_mount_top_left_8_alt[105448],rm_mount_top_left_8_alt[105450],,
rm_mount_top_left_8_alt[105450],rm_mount_top_left_8_alt[105448],,
rm_mount_top_left_8_alt[105450],rm_mount_jank_0[111137],,
rm_mount_jank_0[111137],rm_mount_jank_0[111138],,
rm_mount_8_alt[105096],rm_mount_8_alt[105097],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_mount_8_alt[105097],rm_mount_8_alt[105096],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_mount_8_alt[105097],rm_mount_8[101126],,
rm_mount_8[101126],rm_mount_8[101125],Grappling_Hook | Rocket_Launcher | Shotgun,
rm_mount_8[101125],rm_mount_8[101126],Grappling_Hook | Rocket_Launcher | Shotgun,
rm_mount_8[101125],rm_mount_9[105123],,
rm_mount_9[105123],rm_mount_9[105135],,
rm_mount_9[105123],rm_mount_9[105124],,
rm_mount_9[105123],rm_mount_9[105133],,
rm_mount_9[105135],rm_mount_9[105123],,
rm_mount_9[105135],rm_mount_9[105124],,
rm_mount_9[105135],rm_mount_9[105133],,
rm_mount_9[105124],rm_mount_9[105123],,
rm_mount_9[105124],rm_mount_9[105135],,
rm_mount_9[105124],rm_mount_9[105133],,
rm_mount_9[105133],rm_mount_9[105123],,
rm_mount_9[105133],rm_mount_9[105135],,
rm_mount_9[105133],rm_mount_9[105124],,
rm_mount_9[105124],rm_mount_9_right[105262],,
rm_mount_9[105133],rm_mount_10[105138],,
rm_mount_10[105138],rm_mount_10[105139],,
rm_mount_10[105138],rm_mount_10[105137],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_mount_10[105139],rm_mount_10[105138],,
rm_mount_10[105139],rm_mount_10[105137],Grappling_Hook | Shotgun | Rocket_Launcher,
rm_mount_10[105137],rm_mount_10[105138],,
rm_mount_10[105137],rm_mount_10[105139],,
rm_mount_10[105139],rm_mount_10_alt[105316],,
rm_mount_10[105137],rm_mount_11[101093],,
rm_mount_10_alt[105316],rm_mount_10_alt[105333],Grappling_Hook | Rocket_Launcher | Shotgun | Sniper,
rm_mount_10_alt[105316],Smoked Forest TP UP,Grappling_Hook | Rocket_Launcher | Shotgun,
rm_mount_10_alt[105333],rm_mount_10_alt[105316],,
rm_mount_10_alt[105333],Smoked Forest TP UP,Grappling_Hook | Rocket_Launcher | Shotgun,
rm_mount_10_alt[105333],rm_mount_10_alt_2[105381],,
rm_mount_11[101093],rm_mount_11[101092],Grappling_Hook | (Shotgun + Rocket_Launcher) | (Heavy_Ammo + (Shotgun | Rocket_Launcher)),
rm_mount_11[101092],rm_mount_11[101093],,
rm_mount_11[101092],rm_mount_12[105162],,
rm_mount_12[105162],rm_mount_12[105163],,
rm_mount_12[105163],rm_mount_12[105162],,
rm_mount_12[105163],rm_mount_13[101081],,
rm_mount_13[101081],rm_mount_13[101082],Grappling_Hook | (Heavy_Ammo + Shotgun + Rocket_Launcher),
rm_mount_13[101082],rm_mount_13[101081],,
rm_mount_13[101082],rm_mount_before_boss[105200],,
rm_mount_before_boss[105200],rm_mount_before_boss[105199],,
rm_mount_before_boss[105200],rm_mount_before_boss[105206],,
rm_mount_before_boss[105199],rm_mount_before_boss[105200],,
rm_mount_before_boss[105199],rm_mount_before_boss[105206],,
rm_mount_before_boss[105206],rm_mount_before_boss[105200],,
rm_mount_before_boss[105206],rm_mount_before_boss[105199],,
rm_mount_before_boss[105199],rm_mount_before_boss_shortcut[105391],,
rm_mount_before_boss[105206],rm_mount_boss[101040],,
rm_mount_boss[101040],rm_mount_boss[101065],,TODO boss logic
rm_mount_boss[101065],rm_mount_boss[101040],,TODO boss logic
rm_mount_boss[101065],rm_mount_elevator[102432],,
rm_mount_elevator[102432],rm_mount_elevator[102434],,
rm_mount_elevator[102434],rm_catacombs_furnace_shortcut[108803],,
rm_mount_before_boss_shortcut[105391],rm_mount_before_boss_shortcut[105392],,
rm_mount_before_boss_shortcut[105391],rm_mount_before_boss_shortcut[105393],,
rm_mount_before_boss_shortcut[105392],rm_mount_before_boss_shortcut[105391],,
rm_mount_before_boss_shortcut[105392],rm_mount_before_boss_shortcut[105393],,
rm_mount_before_boss_shortcut[105393],rm_mount_before_boss_shortcut[105391],,
rm_mount_before_boss_shortcut[105393],rm_mount_before_boss_shortcut[105392],,
rm_mount_before_boss_shortcut[105392],rm_mount_before_boss_extra[105209],,
rm_mount_before_boss_shortcut[105393],rm_mount_jank_1[111144],,
rm_mount_jank_1[111144],rm_mount_jank_1[111145],,
rm_mount_jank_1[111145],rm_mount_jank_1[111144],,
rm_mount_jank_1[111145],rm_mount_jank_2[111149],,
rm_mount_jank_2[111149],rm_mount_jank_2[111150],,
rm_mount_jank_2[111150],rm_mount_jank_2[111149],,
rm_mount_jank_2[111150],rm_mount_9_right[105276],,
rm_mount_9_right[105276],e_rm_mount_9_right_target,,
rm_mount_9_right[105276],rm_mount_9_right[105262],e_rm_mount_9_right_target,
rm_mount_9_right[105276],rm_mount_9_right[105263],,
rm_mount_9_right[105262],rm_mount_9_right[105276],e_rm_mount_9_right_target,
rm_mount_9_right[105262],rm_mount_9_right[105263],e_rm_mount_9_right_target,
rm_mount_9_right[105263],e_rm_mount_9_right_target,,
rm_mount_9_right[105263],rm_mount_9_right[105262],e_rm_mount_9_right_target,
rm_mount_9_right[105263],rm_mount_9_right[105276],,
rm_mount_9_right[105263],rm_mount_9_right_2[105284],,
rm_mount_9_right_2[105284],rm_mount_9_right_2[105283],(Shotgun + Heavy_Ammo) | Rocket_Launcher | Sniper,
rm_mount_9_right_2[105283],rm_mount_9_right_2[105284],,
rm_mount_9_right_2[105283],rm_mount_right_1[103672],,
rm_mount_right_1[103672],rm_mount_right_1[103676],,
rm_mount_right_1[103672],rm_mount_right_1[103673],Grappling_Hook | (Rocket_Launcher + Shotgun),
rm_mount_right_1[103676],rm_mount_right_1[103672],,
rm_mount_right_1[103676],rm_mount_right_1[103673],Grappling_Hook | (Rocket_Launcher + Shotgun),
rm_mount_right_1[103673],rm_mount_right_1[103672],Grappling_Hook,
rm_mount_right_1[103673],rm_mount_right_1[103676],Grappling_Hook,
rm_mount_right_1[103673],rm_mount_right_2[103679],,
rm_mount_right_1[103676],rm_mount_right_alt_0[101412],,
rm_mount_right_alt_0[101412],rm_mount_right_alt_0[101432],,
rm_mount_right_alt_0[101412],rm_mount_right_alt_0[101413],Grappling_Hook | (Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Rocket_Launcher + (Shotgun | Sniper)) | (Heavy_Ammo + Shotgun + Sniper),
rm_mount_right_alt_0[101432],rm_mount_right_alt_0[101412],,
rm_mount_right_alt_0[101432],rm_mount_right_alt_0[101413],Grappling_Hook | (Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Rocket_Launcher + (Shotgun | Sniper)) | (Heavy_Ammo + Shotgun + Sniper),
rm_mount_right_alt_0[101413],rm_mount_right_alt_0[101412],,
rm_mount_right_alt_0[101413],rm_mount_right_alt_0[101432],,
rm_mount_right_alt_0[101413],rm_mount_right_alt_1[101174],,
rm_mount_right_alt_0[101432],rm_mount_right_3[103695],,
rm_mount_right_alt_1[101174],e_rm_mount_right_alt_1_target,Grappling_Hook | Rocket_Launcher | Shotgun | Sniper,
rm_mount_right_alt_1[101174],rm_mount_right_alt_1[101173],e_rm_mount_right_alt_1_target + (Grappling_Hook | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper)),
rm_mount_right_alt_1[101173],e_rm_mount_right_alt_1_target,,
rm_mount_right_alt_1[101173],rm_mount_right_alt_1[101174],e_rm_mount_right_alt_1_target,
rm_mount_right_alt_1[101173],rm_mount_right_alt_2[105397],,
rm_mount_right_alt_2[105397],Smoked Forest Powdered Nightshade,,
rm_mount_right_2[103679],rm_mount_right_2[103680],Grappling_Hook,
rm_mount_right_2[103680],rm_mount_right_2[103679],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_mount_right_2[103680],rm_mount_right_3[103688],,
rm_mount_right_3[103688],rm_mount_right_3[103690],Grappling_Hook | (Shotgun + Rocket_Launcher + Sniper) | (Heavy_Ammo + Shotgun + (Rocket_Launcher | Sniper)),
rm_mount_right_3[103690],rm_mount_right_3[103688],Grappling_Hook | Rocket_Launcher | Shotgun | Sniper,
rm_mount_right_3[103690],rm_mount_right_4[103698],,
rm_mount_right_4[103698],rm_mount_right_4[103702],Grappling_Hook | Rocket_Launcher,
rm_mount_right_4[103698],Smoked Forest Fae Silver (Top Right),Grappling_Hook | Rocket_Launcher,
rm_mount_right_4[103702],rm_mount_right_4[103698],Shotgun | Rocket_Launcher | Sniper,
rm_mount_right_4[103702],Smoked Forest Fae Silver (Top Right),Shotgun | Rocket_Launcher | Sniper,
rm_mount_right_4[103702],rm_mount_right_3[103694],,
rm_mount_right_3[103694],rm_mount_right_3[103695],,
rm_mount_right_3[103695],rm_mount_right_3[103694],(Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_hell_to_forest[112161],rm_hell_to_forest[112165],,
rm_hell_to_forest[112165],rm_hell_to_forest[112161],Infinite_Grapple | (Charge_Jump + (Shotgun | Rocket_Launcher | Sniper) + Grappling_Hook_Upgrade) | (Grappling_Hook_Upgrade + Heavy_Ammo + Shotgun) | (Heavy_Ammo + Shotgun + (Rocket_Launcher | Sniper)),
rm_hell_to_forest[112165],rm_hell_right_6[108681],,
rm_hell_right_6[108681],rm_hell_right_6[108678],,
rm_hell_right_6[108681],rm_hell_right_6[108690],,
rm_hell_right_6[108681],rm_hell_right_6[108679],,
rm_hell_right_6[108681],rm_hell_right_6[108689],(Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_hell_right_6[108678],rm_hell_right_6[108690],,
rm_hell_right_6[108678],rm_hell_right_6[108679],,
rm_hell_right_6[108678],rm_hell_right_6[108681],Charge_Jump | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)),
rm_hell_right_6[108678],rm_hell_right_6[108689],(Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_hell_right_6[108690],rm_hell_right_6[108678],,
rm_hell_right_6[108690],rm_hell_right_6[108679],,
rm_hell_right_6[108690],rm_hell_right_6[108681],Charge_Jump | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)),
rm_hell_right_6[108690],rm_hell_right_6[108689],(Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_hell_right_6[108689],rm_hell_right_6[108678],,
rm_hell_right_6[108689],rm_hell_right_6[108690],,
rm_hell_right_6[108689],rm_hell_right_6[108679],,
rm_hell_right_6[108689],rm_hell_right_6[108681],Charge_Jump | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)),
rm_hell_right_6[108679],rm_hell_right_6[108678],,
rm_hell_right_6[108679],rm_hell_right_6[108690],,
rm_hell_right_6[108679],rm_hell_right_6[108681],Charge_Jump | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)),
rm_hell_right_6[108679],rm_hell_right_6[108689],(Charge_Jump + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + Sniper),
rm_hell_right_6[108678],rm_hell_right_5[108671],,
rm_hell_right_6[108690],rm_underhang_core_7[112840],,
rm_hell_right_6[108689],rm_hell_right_7_alt[112438],,
rm_hell_right_6[108679],rm_hell_right_7[108692],,
rm_hell_right_7[108692],rm_hell_right_7[108695],Rocket_Launcher | (Charge_Jump + (Shotgun | Sniper)),
rm_hell_right_7[108692],rm_hell_right_7[108693],Grappling_Hook,
