from,to,requires,notes
rm_mount_3_alt_hidden[103096],Smoked Forest Fae Silver (Bottom Left),Jump{1},
rm_mount_3_alt[101248],rm_mount_3_alt_2[101263],,
rm_mount_3_alt[101249],rm_mount_3[101216],,
rm_mount_3_alt_2[101263],rm_mount_3_alt_2[101288],,
rm_mount_3_alt_2[101263],rm_mount_3_alt_2[101262],,
rm_mount_3_alt_2[101288],rm_mount_3_alt_2[101263],,
rm_mount_3_alt_2[101288],rm_mount_3_alt_2[101262],,
rm_mount_3_alt_2[101262],rm_mount_3_alt_2[101263],,
rm_mount_3_alt_2[101262],rm_mount_3_alt_2[101288],,
rm_mount_3_alt_2[101262],rm_mount_2[104961],,
rm_mount_2[104961],rm_mount_2[104960],,
rm_mount_2[104961],rm_mount_2[104959],Jump{1} | Heavy_Ammo,
rm_mount_2[104960],rm_mount_2[104961],,
rm_mount_2[104960],rm_mount_2[104959],Jump{1} | Heavy_Ammo,
rm_mount_2[104959],rm_mount_2[104961],,
rm_mount_2[104959],rm_mount_2[104960],,
rm_mount_2[104959],rm_mount_3[101217],,
rm_mount_2[104960],rm_mount_1[104958],,
rm_mount_1[104958],rm_mount_1[104957],Jump{2} | (Jump{1} + Heavy_Ammo),L>R
rm_mount_1[104957],rm_mount_1[104958],Jump{2} | (Jump{1} + Heavy_Ammo),R>L
rm_mount_1[104957],rm_mount_0[104952],,
rm_mount_0[104952],rm_mount_0[104951],Jump{1},L>R
rm_mount_0[104951],rm_mount_0[104952],Jump{2} | (Jump{1} + Heavy_Ammo),R>L
rm_mount_0[104951],rm_mount_begin[101301],,
rm_mount_begin[101301],rm_mount_begin[101293],,
rm_mount_begin[101301],rm_mount_begin[101292],,
rm_mount_begin[101293],rm_mount_begin[101301],,
rm_mount_begin[101293],rm_mount_begin[101292],,
rm_mount_begin[101292],rm_mount_begin[101301],,
rm_mount_begin[101292],rm_mount_begin[101293],,
rm_mount_begin[101293],rm_mount_alt_begin[101304],,
rm_mount_begin[101292],rm_mount_intro_1[101473],,
rm_mount_intro_1[101473],rm_mount_intro_1[101466],,
rm_mount_intro_1[101466],rm_mount_intro_1[101473],,
rm_mount_intro_1[101466],rm_mount_intro_begin[101518],,
rm_mount_intro_begin[101518],rm_mount_intro_begin[101519],,
rm_mount_intro_begin[101518],Smoked Forest MP UP,Jump{1} | (Heavy_Ammo + Charge_Jump),
rm_mount_intro_begin[101519],rm_mount_intro_begin[101518],,
rm_mount_intro_begin[101519],Smoked Forest MP UP,Jump{1} | (Heavy_Ammo + Charge_Jump),
rm_mount_3[101216],rm_mount_3[101217],,
rm_mount_3[101216],rm_mount_3[101215],Grenade,bricked
rm_mount_3[101217],rm_mount_3[101216],,
rm_mount_3[101217],rm_mount_3[101215],Grenade,bricked
rm_mount_3[101215],rm_mount_3[101216],Grenade,bricked
rm_mount_3[101215],rm_mount_3[101217],Grenade,bricked
rm_mount_3[101215],rm_mount_4[105406],,
rm_mount_4[105406],rm_mount_4[105407],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_mount_4[105407],rm_mount_4[105406],,
rm_mount_4[105407],rm_mount_4_half_left[105428],,
rm_mount_4_half_left[105428],rm_mount_4_half_left[105427],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_mount_4_half_left[105427],rm_mount_4_half_left[105428],,
rm_mount_4_half_left[105427],rm_mount_5[101169],,
rm_mount_5[101169],rm_mount_5[101167],,
rm_mount_5[101169],rm_mount_5[101168],,
rm_mount_5[101167],rm_mount_5[101169],,
rm_mount_5[101167],rm_mount_5[101168],,
rm_mount_5[101168],rm_mount_5[101169],,
rm_mount_5[101168],rm_mount_5[101167],,
rm_mount_5[101167],rm_mount_6[101150],,
rm_mount_5[101168],rm_mount_5_right[105227],,
rm_mount_5_right[105227],rm_mount_5_right[105244],,
rm_mount_5_right[105227],rm_mount_5_right[105228],,
rm_mount_5_right[105227],rm_mount_5_right[105237],e_rm_mount_5_right_target,
rm_mount_5_right[105244],rm_mount_5_right[105227],,
rm_mount_5_right[105244],rm_mount_5_right[105228],,
rm_mount_5_right[105244],rm_mount_5_right[105237],e_rm_mount_5_right_target,
rm_mount_5_right[105228],rm_mount_5_right[105227],,
rm_mount_5_right[105228],rm_mount_5_right[105244],,
rm_mount_5_right[105228],rm_mount_5_right[105237],e_rm_mount_5_right_target,
rm_mount_5_right[105237],e_rm_mount_5_right_target,,
rm_mount_5_right[105237],rm_mount_5_right[105227],e_rm_mount_5_right_target,
rm_mount_5_right[105237],rm_mount_5_right[105244],e_rm_mount_5_right_target,
rm_mount_5_right[105237],rm_mount_5_right[105228],e_rm_mount_5_right_target,
rm_mount_5_right[105244],rm_mount_4_half_right[101438],,
rm_mount_5_right[105228],rm_mount_5_right_2[101460],,
rm_mount_5_right[105237],rm_mount_9[105135],,
rm_mount_alt_begin[101304],e_rm_mount_alt_begin_target,Jump{1},target from below
rm_mount_alt_begin[101304],rm_mount_alt_begin[101303],e_rm_mount_alt_begin_target,
rm_mount_alt_begin[101304],rm_mount_alt_begin[101312],e_rm_mount_alt_begin_target,
rm_mount_alt_begin[101303],e_rm_mount_alt_begin_target,,
rm_mount_alt_begin[101303],rm_mount_alt_begin[101304],,
rm_mount_alt_begin[101303],rm_mount_alt_begin[101312],,
rm_mount_alt_begin[101312],e_rm_mount_alt_begin_target,,
rm_mount_alt_begin[101312],rm_mount_alt_begin[101304],,
rm_mount_alt_begin[101312],rm_mount_alt_begin[101303],,
rm_mount_alt_begin[101303],rm_mount_alt_1[101330],,
rm_mount_alt_begin[101312],rm_mount_5_right_3[105245],,
rm_mount_5_right_3[105245],rm_mount_5_right_3[105260],Charge_Jump | Jump{1},
rm_mount_5_right_3[105260],rm_mount_5_right_3[105245],,
rm_mount_5_right_3[105260],rm_mount_5_right_2[101461],,
rm_mount_5_right_2[101461],rm_mount_5_right_2[101460],,
rm_mount_5_right_2[101460],rm_mount_5_right_2[101461],,
rm_mount_alt_1[101330],rm_mount_alt_1[101329],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_mount_alt_1[101329],rm_mount_alt_1[101330],Jump{1},
rm_mount_alt_1[101329],rm_mount_alt_2[101346],,
rm_mount_alt_2[101346],rm_mount_alt_2[101345],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_mount_alt_2[101345],rm_mount_alt_2[101346],Jump{2},
rm_mount_alt_2[101345],rm_mount_alt_4[101388],,
rm_mount_alt_4[101388],rm_mount_alt_4[101405],,
rm_mount_alt_4[101405],rm_mount_alt_4[101388],,
rm_mount_alt_4[101405],rm_mount_4_half_right[101437],,
rm_mount_4_half_right[101437],rm_mount_4_half_right[101438],e_rm_mount_4_half_right_target,
rm_mount_4_half_right[101437],Smoked Forest HP UP,,
rm_mount_4_half_right[101437],Smoked Forest Flag,,
rm_mount_4_half_right[101437],e_rm_mount_4_half_right_target,,
rm_mount_4_half_right[101438],rm_mount_4_half_right[101437],e_rm_mount_4_half_right_target,
rm_mount_4_half_right[101438],Smoked Forest HP UP,e_rm_mount_4_half_right_target,
rm_mount_4_half_right[101438],Smoked Forest Flag,e_rm_mount_4_half_right_target,
rm_mount_6[101150],rm_mount_6[101151],Jump{1} | Heavy_Ammo,
rm_mount_6[101151],rm_mount_6[101150],Jump{1} | Heavy_Ammo,
rm_mount_6[101151],rm_mount_6_ext[105086],,
rm_mount_6_ext[105086],rm_mount_6_ext[105087],Jump{2} | Flying | (Jump{1} + Heavy_Ammo),
rm_mount_6_ext[105087],rm_mount_6_ext[105086],(Ruby_Slippers + (Jump{1} | Heavy_Ammo)) | Flying | Jump{2},
rm_mount_6_ext[105087],rm_mount_7[101143],,
rm_mount_7[101143],rm_mount_7[101145],,
rm_mount_7[101143],rm_mount_7[101141],Jump{1} | Heavy_Ammo,>RT
rm_mount_7[101143],rm_mount_7[101147],Jump{1},>T
rm_mount_7[101145],rm_mount_7[101143],,
rm_mount_7[101145],rm_mount_7[101141],Jump{1} | Heavy_Ammo,>RT
rm_mount_7[101145],rm_mount_7[101147],Jump{1},>T
rm_mount_7[101141],rm_mount_7[101143],,
rm_mount_7[101141],rm_mount_7[101145],,
rm_mount_7[101141],rm_mount_7[101147],Jump{1},>T
rm_mount_7[101147],rm_mount_7[101143],,
rm_mount_7[101147],rm_mount_7[101145],,
rm_mount_7[101147],rm_mount_7[101141],Jump{1} | Heavy_Ammo,>RT
rm_mount_7[101147],rm_mount_ameli_0[109316],,
rm_mount_7[101141],rm_mount_8_alt[105096],,
rm_mount_7[101145],rm_mount_top_left_1[103557],,
rm_mount_ameli_0[109316],rm_mount_ameli_0[109317],e_ameli_climb,
rm_mount_ameli_0[109316],e_ameli_climb,Jump{1},
rm_mount_ameli_0[109317],rm_mount_ameli_0[109316],e_ameli_climb,
rm_mount_ameli_0[109317],rm_mount_ameli_1[109208],,
rm_mount_ameli_1[109208],Smoked Forest Sprite's Breath,,
rm_mount_top_left_1[103557],rm_mount_top_left_1[103558],,
rm_mount_top_left_1[103558],rm_mount_top_left_1[103557],,
rm_mount_top_left_1[103558],rm_mount_top_left_2[103562],,
rm_mount_top_left_2[103562],rm_mount_top_left_2[103563],,
rm_mount_top_left_2[103563],rm_mount_top_left_2[103562],,
rm_mount_top_left_2[103563],rm_mount_top_left_3[103585],,
rm_mount_top_left_3[103585],rm_mount_top_left_3[103586],,
rm_mount_top_left_3[103585],rm_mount_top_left_3[103587],Jump{1},
rm_mount_top_left_3[103587],rm_mount_top_left_3[103585],,
rm_mount_top_left_3[103587],rm_mount_top_left_3[103586],,
rm_mount_top_left_3[103586],rm_mount_top_left_3[103585],,
rm_mount_top_left_3[103586],rm_mount_top_left_3[103587],Jump{1},
rm_mount_top_left_3[103586],rm_mount_top_left_5[103643],,
rm_mount_top_left_3[103587],rm_mount_top_left_4[103623],,
rm_mount_top_left_4[103623],rm_mount_top_left_4[103626],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_mount_top_left_4[103626],rm_mount_top_left_4[103623],,
rm_mount_top_left_4[103626],rm_mount_top_left_4_alt[105353],,
rm_mount_top_left_4_alt[105353],Smoked Forest Short Fuse,,
rm_mount_top_left_5[103643],rm_mount_top_left_5[103644],,
rm_mount_top_left_5[103643],rm_mount_top_left_5[103648],Jump{2} | (Jump{1} + (Heavy_Ammo | Charge_Jump)) | (Charge_Jump + Heavy_Ammo),
rm_mount_top_left_5[103644],rm_mount_top_left_5[103643],,
rm_mount_top_left_5[103644],rm_mount_top_left_5[103648],Jump{2} | (Jump{1} + (Heavy_Ammo | Charge_Jump)) | (Charge_Jump + Heavy_Ammo),
rm_mount_top_left_5[103648],rm_mount_top_left_5[103643],,
rm_mount_top_left_5[103648],rm_mount_top_left_5[103644],,
rm_mount_top_left_5[103648],rm_mount_jank_0[111138],,
rm_mount_top_left_5[103644],rm_mount_top_left_6[103655],,
rm_mount_top_left_6[103655],rm_mount_top_left_6[103656],,
rm_mount_top_left_6[103656],rm_mount_top_left_6[103655],,
rm_mount_top_left_6[103656],rm_mount_top_left_7[103661],,
rm_mount_top_left_7[103661],rm_mount_top_left_7[103660],Jump{1},
rm_mount_top_left_7[103660],rm_mount_top_left_7[103661],,
rm_mount_top_left_7[103660],rm_mount_top_left_8[103666],,
rm_mount_top_left_8[103666],rm_mount_top_left_8[103669],Jump{1} | Heavy_Ammo,
rm_mount_top_left_8[103666],rm_mount_top_left_8[103671],Jump{1} | Heavy_Ammo,
rm_mount_top_left_8[103669],rm_mount_top_left_8[103666],,
rm_mount_top_left_8[103669],rm_mount_top_left_8[103671],,
rm_mount_top_left_8[103669],rm_mount_top_left_boss[105359],,
rm_mount_top_left_8[103671],rm_mount_top_left_8[103666],Jump{3} | (Jump{1} + Heavy_Ammo),
rm_mount_top_left_8[103671],rm_mount_top_left_8[103669],Jump{3} | (Jump{1} + Heavy_Ammo),
rm_mount_top_left_boss[105359],rm_mount_top_left_boss[105362],e_boss_war,
rm_mount_top_left_boss[105359],e_boss_war,Jump{1},
rm_mount_top_left_boss[105362],rm_mount_top_left_boss[105359],e_boss_war,
rm_mount_top_left_boss[105362],rm_mount_top_boss[105373],,
rm_mount_top_boss[105373],Smoked Forest Sniper,,
rm_mount_top_left_8[103671],rm_mount_top_left_8_alt[105448],,
rm_mount_top_left_8_alt[105448],rm_mount_top_left_8_alt[105450],,
rm_mount_top_left_8_alt[105450],rm_mount_top_left_8_alt[105448],,
rm_mount_top_left_8_alt[105450],rm_mount_jank_0[111137],,
rm_mount_jank_0[111137],rm_mount_jank_0[111138],,
rm_mount_8_alt[105096],rm_mount_8_alt[105097],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_mount_8_alt[105097],rm_mount_8_alt[105096],Jump{1},
rm_mount_8_alt[105097],rm_mount_8[101126],,
rm_mount_8[101126],rm_mount_8[101125],Jump{1} | Heavy_Ammo,
rm_mount_8[101125],rm_mount_8[101126],Jump{1},
rm_mount_8[101125],rm_mount_9[105123],,
rm_mount_9[105123],rm_mount_9[105135],,
rm_mount_9[105123],rm_mount_9[105124],,
rm_mount_9[105123],rm_mount_9[105133],,
rm_mount_9[105135],rm_mount_9[105123],,
rm_mount_9[105135],rm_mount_9[105124],,
rm_mount_9[105135],rm_mount_9[105133],,
rm_mount_9[105124],rm_mount_9[105123],,
rm_mount_9[105124],rm_mount_9[105135],,
rm_mount_9[105124],rm_mount_9[105133],,
rm_mount_9[105133],rm_mount_9[105123],,
rm_mount_9[105133],rm_mount_9[105135],,
rm_mount_9[105133],rm_mount_9[105124],,
rm_mount_9[105124],rm_mount_9_right[105262],,
rm_mount_9[105133],rm_mount_10[105138],,
rm_mount_10[105138],rm_mount_10[105139],,
rm_mount_10[105138],rm_mount_10[105137],Jump{1},
rm_mount_10[105139],rm_mount_10[105138],,
rm_mount_10[105139],rm_mount_10[105137],Jump{1},
rm_mount_10[105137],rm_mount_10[105138],,
rm_mount_10[105137],rm_mount_10[105139],,
rm_mount_10[105139],rm_mount_10_alt[105316],,
rm_mount_10[105137],rm_mount_11[101093],,
rm_mount_10_alt[105316],rm_mount_10_alt[105333],(Heavy_Ammo + damage_boost) | Jump{1},
rm_mount_10_alt[105316],Smoked Forest TP UP,Jump{1} | Heavy_Ammo,
rm_mount_10_alt[105333],rm_mount_10_alt[105316],,
rm_mount_10_alt[105333],Smoked Forest TP UP,Jump{1} | Heavy_Ammo,
rm_mount_10_alt[105333],rm_mount_10_alt_2[105381],,
rm_mount_11[101093],rm_mount_11[101092],Jump{1},
rm_mount_11[101092],rm_mount_11[101093],,
rm_mount_11[101092],rm_mount_12[105162],,
rm_mount_12[105162],rm_mount_12[105163],,
rm_mount_12[105163],rm_mount_12[105162],,
rm_mount_12[105163],rm_mount_13[101081],,
rm_mount_13[101081],rm_mount_13[101082],Jump{1},
rm_mount_13[101082],rm_mount_13[101081],,
rm_mount_13[101082],rm_mount_before_boss[105200],,
rm_mount_before_boss[105200],rm_mount_before_boss[105199],,
rm_mount_before_boss[105200],rm_mount_before_boss[105206],,
rm_mount_before_boss[105199],rm_mount_before_boss[105200],,
rm_mount_before_boss[105199],rm_mount_before_boss[105206],,
rm_mount_before_boss[105206],rm_mount_before_boss[105200],,
rm_mount_before_boss[105206],rm_mount_before_boss[105199],,
rm_mount_before_boss[105199],rm_mount_before_boss_shortcut[105391],,
rm_mount_before_boss[105206],rm_mount_boss[101040],,
rm_mount_boss[101040],rm_mount_boss[101065],Jump{1},
rm_mount_boss[101040],Smoked Forest Titania Piece,Jump{1},
rm_mount_boss[101040],e_boss_elecia,Jump{1},
rm_mount_boss[101065],rm_mount_boss[101040],Jump{1},
rm_mount_boss[101065],rm_mount_elevator[102432],,
rm_mount_elevator[102432],rm_mount_elevator[102434],,
rm_mount_elevator[102434],rm_catacombs_furnace_shortcut[108803],,
rm_mount_before_boss_shortcut[105391],rm_mount_before_boss_shortcut[105392],,
rm_mount_before_boss_shortcut[105391],rm_mount_before_boss_shortcut[105393],,
rm_mount_before_boss_shortcut[105392],rm_mount_before_boss_shortcut[105391],,
rm_mount_before_boss_shortcut[105392],rm_mount_before_boss_shortcut[105393],,
rm_mount_before_boss_shortcut[105393],rm_mount_before_boss_shortcut[105391],,
rm_mount_before_boss_shortcut[105393],rm_mount_before_boss_shortcut[105392],,
rm_mount_before_boss_shortcut[105392],rm_mount_before_boss_extra[105209],,
rm_mount_before_boss_shortcut[105393],rm_mount_jank_1[111144],,
rm_mount_jank_1[111144],rm_mount_jank_1[111145],,
rm_mount_jank_1[111145],rm_mount_jank_1[111144],,
rm_mount_jank_1[111145],rm_mount_jank_2[111149],,
rm_mount_jank_2[111149],rm_mount_jank_2[111150],,
rm_mount_jank_2[111150],rm_mount_jank_2[111149],,
rm_mount_jank_2[111150],rm_mount_9_right[105276],,
rm_mount_9_right[105276],e_rm_mount_9_right_target,,
rm_mount_9_right[105276],rm_mount_9_right[105262],e_rm_mount_9_right_target,
rm_mount_9_right[105276],rm_mount_9_right[105263],,
rm_mount_9_right[105262],rm_mount_9_right[105276],e_rm_mount_9_right_target,
rm_mount_9_right[105262],rm_mount_9_right[105263],e_rm_mount_9_right_target,
rm_mount_9_right[105263],e_rm_mount_9_right_target,,
rm_mount_9_right[105263],rm_mount_9_right[105262],e_rm_mount_9_right_target,
rm_mount_9_right[105263],rm_mount_9_right[105276],,
rm_mount_9_right[105263],rm_mount_9_right_2[105284],,
rm_mount_9_right_2[105284],rm_mount_9_right_2[105283],Jump{1},
rm_mount_9_right_2[105283],rm_mount_9_right_2[105284],,
rm_mount_9_right_2[105283],rm_mount_right_1[103672],,
rm_mount_right_1[103672],rm_mount_right_1[103676],,
rm_mount_right_1[103672],rm_mount_right_1[103673],Jump{3} | (Jump{2} + Ruby_Slippers) | (Jump{1} + Heavy_Ammo),>R
rm_mount_right_1[103676],rm_mount_right_1[103672],,
rm_mount_right_1[103676],rm_mount_right_1[103673],Jump{3} | (Jump{2} + Ruby_Slippers) | (Jump{1} + Heavy_Ammo),>R
rm_mount_right_1[103673],rm_mount_right_1[103672],Jump{3} | (Jump{2} + Ruby_Slippers) | (Jump{1} + Heavy_Ammo),R>
rm_mount_right_1[103673],rm_mount_right_1[103676],Jump{3} | (Jump{2} + Ruby_Slippers) | (Jump{1} + Heavy_Ammo),R>
rm_mount_right_1[103673],rm_mount_right_2[103679],,
rm_mount_right_1[103676],rm_mount_right_alt_0[101412],,
rm_mount_right_alt_0[101412],rm_mount_right_alt_0[101432],,
rm_mount_right_alt_0[101412],rm_mount_right_alt_0[101413],Jump{2} | (Jump{1} + Heavy_Ammo) | (Heavy_Ammo + Charge_Jump),>T
rm_mount_right_alt_0[101432],rm_mount_right_alt_0[101412],,
rm_mount_right_alt_0[101432],rm_mount_right_alt_0[101413],Jump{2} | (Jump{1} + Heavy_Ammo) | (Heavy_Ammo + Charge_Jump),>T
rm_mount_right_alt_0[101413],rm_mount_right_alt_0[101412],,
rm_mount_right_alt_0[101413],rm_mount_right_alt_0[101432],,
rm_mount_right_alt_0[101413],rm_mount_right_alt_1[101174],,
rm_mount_right_alt_0[101432],rm_mount_right_3[103695],,
rm_mount_right_alt_1[101174],e_rm_mount_right_alt_1_target,Flying | Jump{1},
rm_mount_right_alt_1[101174],rm_mount_right_alt_1[101173],e_rm_mount_right_alt_1_target + (Jump{2} | (Jump{1} + Heavy_Ammo)),
rm_mount_right_alt_1[101173],e_rm_mount_right_alt_1_target,,
rm_mount_right_alt_1[101173],rm_mount_right_alt_1[101174],e_rm_mount_right_alt_1_target,
rm_mount_right_alt_1[101173],rm_mount_right_alt_2[105397],,
rm_mount_right_alt_2[105397],Smoked Forest Powdered Nightshade,,
rm_mount_right_2[103679],rm_mount_right_2[103680],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_mount_right_2[103680],rm_mount_right_2[103679],Jump{1},
rm_mount_right_2[103680],rm_mount_right_3[103688],,
rm_mount_right_3[103688],rm_mount_right_3[103690],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_mount_right_3[103690],rm_mount_right_3[103688],Jump{1} | Heavy_Ammo,
rm_mount_right_3[103690],rm_mount_right_4[103698],,
rm_mount_right_4[103698],rm_mount_right_4[103702],Jump{1},
rm_mount_right_4[103698],Smoked Forest Fae Silver (Top Right),Jump{1},
rm_mount_right_4[103702],rm_mount_right_4[103698],Jump{1},
rm_mount_right_4[103702],Smoked Forest Fae Silver (Top Right),Jump{1},
rm_mount_right_4[103702],rm_mount_right_3[103694],,
rm_mount_right_3[103694],rm_mount_right_3[103695],,
rm_mount_right_3[103695],rm_mount_right_3[103694],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_hell_to_forest[112161],rm_hell_to_forest[112165],,
rm_hell_to_forest[112165],rm_hell_to_forest[112161],(Jump{4} + (Charge_Jump | Infinite_Grapple)) | (Jump{3} + Heavy_Ammo) | (Jump{2} + Heavy_Ammo + Charge_Jump),
rm_hell_to_forest[112165],rm_hell_right_6[108681],,
rm_hell_right_6[108681],rm_hell_right_6[108678],,
rm_hell_right_6[108681],rm_hell_right_6[108690],,
rm_hell_right_6[108681],rm_hell_right_6[108679],,
rm_hell_right_6[108681],rm_hell_right_6[108689],((Charge_Jump | Heavy_Ammo) + Jump{1}) | Jump{2},>TR
rm_hell_right_6[108678],rm_hell_right_6[108690],,
rm_hell_right_6[108678],rm_hell_right_6[108679],,
rm_hell_right_6[108678],rm_hell_right_6[108681],Charge_Jump | Jump{2} | (Jump{1} + Heavy_Ammo),>TL
rm_hell_right_6[108678],rm_hell_right_6[108689],((Charge_Jump | Heavy_Ammo) + Jump{1}) | Jump{2},>TR
rm_hell_right_6[108690],rm_hell_right_6[108678],,
rm_hell_right_6[108690],rm_hell_right_6[108679],,
rm_hell_right_6[108690],rm_hell_right_6[108681],Charge_Jump | Jump{2} | (Jump{1} + Heavy_Ammo),>TL
rm_hell_right_6[108690],rm_hell_right_6[108689],((Charge_Jump | Heavy_Ammo) + Jump{1}) | Jump{2},>TR
rm_hell_right_6[108689],rm_hell_right_6[108678],,
rm_hell_right_6[108689],rm_hell_right_6[108690],,
rm_hell_right_6[108689],rm_hell_right_6[108679],,
rm_hell_right_6[108689],rm_hell_right_6[108681],Charge_Jump | Jump{2} | (Jump{1} + Heavy_Ammo),>TL
rm_hell_right_6[108679],rm_hell_right_6[108678],,
rm_hell_right_6[108679],rm_hell_right_6[108690],,
rm_hell_right_6[108679],rm_hell_right_6[108681],Charge_Jump | Jump{2} | (Jump{1} + Heavy_Ammo),>TL
rm_hell_right_6[108679],rm_hell_right_6[108689],((Charge_Jump | Heavy_Ammo) + Jump{1}) | Jump{2},>TR
rm_hell_right_6[108678],rm_hell_right_5[108671],,
rm_hell_right_6[108690],rm_underhang_core_7[112840],,
rm_hell_right_6[108689],rm_hell_right_7_alt[112438],,
rm_hell_right_6[108679],rm_hell_right_7[108692],,
rm_hell_right_7[108692],rm_hell_right_7[108695],Jump{1},L>T
rm_hell_right_7[108692],rm_hell_right_7[108693],Jump{3} | (Jump{2} + Ruby_Slippers) | (Jump{1} + Heavy_Ammo),gap
rm_hell_right_7[108695],rm_hell_right_7[108692],,
rm_hell_right_7[108695],rm_hell_right_7[108693],Jump{3} | (Jump{2} + Ruby_Slippers) | (Jump{1} + Heavy_Ammo),gap
rm_hell_right_7[108693],rm_hell_right_7[108692],Jump{3} | (Jump{2} + Ruby_Slippers) | (Jump{1} + Heavy_Ammo),gap
rm_hell_right_7[108693],rm_hell_right_7[108695],Jump{3} | (Jump{2} + Ruby_Slippers) | (Jump{1} + Heavy_Ammo),R>T
rm_hell_right_7[108695],rm_hell_right_7_alt[112439],,
rm_hell_right_7[108693],rm_hell_right_8[108700],,
rm_hell_right_7_alt[112439],rm_hell_right_7_alt[112438],Jump{1} | Heavy_Ammo,R>L
rm_hell_right_7_alt[112438],rm_hell_right_7_alt[112439],Jump{1} | Heavy_Ammo,L>R
